excntry,eom,stocks,me_lag1,dolvol_lag1,mkt_vw_lcl,mkt_ew_lcl,mkt_vw,mkt_ew,mkt_vw_exc,mkt_ew_exc
LVA,2002-11-30,17,495.8105998,234611.48029,0.0425281567,0.0329200355,0.0461567766,0.0401504876,0.0449907766,0.0389844876
LVA,2002-12-31,18,598.86377783,203254.08407,-0.020867166,-0.025364914,0.0036268549,-0.006324665,0.0025478549,-0.007403665
LVA,2003-01-31,20,601.15222349,328932.99926,0.0136410502,0.0542009463,0.0238808268,0.0739813068,0.0229468268,0.0730473068
LVA,2003-02-28,20,613.19922574,295044.39031,0.050454096,0.0023020358,0.0534241556,0.0020757873,0.0525531556,0.0012047873
LVA,2003-03-31,20,645.82153995,375321.59498,0.0455842578,0.182809891,0.036423738,0.1713641007,0.0327845976,0.1585164676
LVA,2003-04-30,21,672.12184495,1127190.7804,0.0694479803,0.197402768,0.0959039168,0.223121106,0.0949649168,0.222182106
LVA,2003-05-31,21,819.91638083,1096911.863,0.0272302389,0.1116698981,0.049973367,0.1400410623,0.049070367,0.1391380623
LVA,2003-06-30,23,857.83785328,983041.23611,0.0231803225,0.1211965577,0.0141569377,0.1112900432,0.0131729377,0.1103060432
LVA,2003-07-31,24,870.29806906,526473.77543,0.0961109264,0.544736031,0.0859816951,0.5302415383,0.0830328585,0.2419695334
LVA,2003-08-31,22,805.61740252,478982.07116,0.0985159418,0.1243028078,0.0941285274,0.1152193881,0.0935658507,0.1247871373
LVA,2003-09-30,23,879.68813664,660988.08275,0.0008705859,0.1305195536,0.0363804414,0.1686337753,0.0355154414,0.1677687753
LVA,2003-10-31,23,915.03930815,16109634.421,-0.023784076,0.0044285906,-0.034145338,0.0006025023,-0.034845338,-9.7498e-05
LVA,2003-11-30,21,1016.1520358,4659842.9812,-0.026334458,0.0090126759,-0.006772236,0.0277270234,-0.007497236,0.0270020234
LVA,2003-12-31,21,1018.5124836,1095860.2981,0.0388636393,0.0535061445,0.0501845917,0.0656111416,0.0493535917,0.0647801416
LVA,2004-01-31,17,1056.7789215,53989110.775,0.0313677193,0.0341749809,0.0414947561,0.045288892,0.0407987561,0.044592892
LVA,2004-02-29,18,1102.0102156,2238784.9798,-0.011953767,0.021815754,-0.015338375,0.0199314616,-0.015961375,0.0193084616
LVA,2004-03-31,18,1085.1071694,1875288.6997,0.1022972735,0.0951695211,0.0962520203,0.0866488678,0.0954080203,0.0858048678
LVA,2004-04-30,16,1091.8331487,6744258.2741,-0.016836246,-0.023986384,-0.031077326,-0.04222599,-0.031872326,-0.04302099
LVA,2004-05-31,17,1058.4925249,6625724.5632,-0.017060745,0.031817572,-0.000291372,0.0516311632,-0.000894372,0.0510281632
LVA,2004-06-30,17,1058.1841098,2734647.963,-0.023274913,-0.012116647,-0.02503049,-0.013290572,-0.02584749,-0.014107572
LVA,2004-07-31,17,1031.0437864,5075291.3491,0.0135825897,0.0406491046,0.0076804988,0.0370567104,0.0067614988,0.0361377104
LVA,2004-08-31,17,1019.7904798,3782320.3962,0.0017438442,0.0773236631,0.0055513856,0.0797690256,0.0044353856,0.0786530256
LVA,2004-09-30,15,1052.4592063,2304834.9897,0.0217725265,0.0392780124,0.0291140513,0.0444730558,0.0279290513,0.0432880558
LVA,2004-10-31,15,1083.0859859,10509461.05,0.0321735531,0.1264290666,0.0474187089,0.1446008756,0.0462897089,0.1434718756
LVA,2004-11-30,16,1134.9957963,2241757.3665,0.0956821471,0.1316830135,0.1224070008,0.1579394283,0.1208660008,0.1563984283
LVA,2004-12-31,18,1370.0869307,5546983.903,0.072483024,0.0783013153,0.0832982202,0.0916595068,0.0816262202,0.0899875068
LVA,2005-01-31,17,1377.9309627,4523578.8484,0.0465945497,0.1169063661,0.003894376,0.0715002901,0.002233376,0.0698392901
LVA,2005-02-28,18,1454.5017166,8259457.1859,-0.010084553,0.0154549443,0.0045908083,0.0305838071,0.0029498083,0.0289428071
LVA,2005-03-31,18,1661.0888106,3857261.6562,0.0356166339,0.0947239626,0.0192713321,0.0764056921,0.0171483321,0.0742826921
LVA,2005-04-30,17,1515.1865632,6686103.962,0.0622353569,0.0945044764,0.056244797,0.0892468818,0.054172797,0.0871748818
LVA,2005-05-31,18,1601.9191844,18079830.641,-0.037627119,-0.070961352,-0.076636662,-0.10998558,-0.079031662,-0.11238058
LVA,2005-06-30,19,1646.8069901,7345417.7531,0.0541490514,0.0531855644,0.0271828667,0.0271715438,0.0249198667,0.0249085438
LVA,2005-07-31,19,1711.6564508,6559747.7043,0.0248876166,0.0205850521,0.0274904504,0.0228827202,0.0251074504,0.0204997202
LVA,2005-08-31,18,1566.2643752,3170362.7617,0.0624186932,0.1155656232,0.0746520261,0.1299519607,0.0717320261,0.1270319607
LVA,2005-09-30,18,1683.0910231,6872908.9997,0.1075044588,0.1395167996,0.085832726,0.1190239692,0.082984726,0.1161759692
LVA,2005-10-31,18,1827.5475953,8450183.7242,0.0203345156,0.0479372133,0.0147446394,0.039843832,0.0120166394,0.037115832
LVA,2005-11-30,19,2112.5289491,4980289.141,0.0738429533,0.0808819502,0.0556633236,0.0630873712,0.0526183236,0.0600423712
LVA,2005-12-31,19,2229.1852466,9454634.0782,0.0560045869,0.0676568556,0.0562855961,0.0684229896,0.0531255961,0.0652629896
LVA,2006-01-31,17,2098.5290209,6061179.1717,0.0065718137,0.0178714921,0.042860385,0.055048233,0.039372385,0.051560233
LVA,2006-02-28,17,2188.4727827,6145379.4863,-0.119254695,-0.053687582,-0.141276042,-0.078224918,-0.144598042,-0.081546918
LVA,2006-03-31,18,2059.4188406,13740723.922,0.0849161929,0.0004475257,0.0953751323,0.0100641901,0.0917331323,0.0064221901
LVA,2006-04-30,18,2361.4264602,14560704.301,0.0216039614,0.0065674685,0.0373423133,0.0231367927,0.0337833133,0.0195777927
LVA,2006-05-31,16,2000.0095865,7241626.307,-0.102837225,-0.058187943,-0.093953151,-0.047962039,-0.098148151,-0.052157039
LVA,2006-06-30,16,1811.8966852,13485084.855,0.0021171186,-0.029680399,-0.000931715,-0.033515029,-0.004901715,-0.037485029
LVA,2006-07-31,15,1806.1339953,2583067.9891,0.0590385375,0.0367912623,0.0587422762,0.0384016291,0.0547662762,0.0344256291
LVA,2006-08-31,15,1887.4948805,2915309.2115,0.0052946241,0.0493773432,0.0070978284,0.0519137823,0.0028148284,0.0476307823
LVA,2006-09-30,16,1903.8929265,8293244.9891,0.008110538,-0.004883906,0.0366850265,0.0230422132,0.0326380265,0.0189952132
LVA,2006-10-31,17,2331.8721228,6936415.105,0.0247199014,0.0097243352,0.0286317015,0.0108292895,0.0245557015,0.0067532895
LVA,2006-11-30,17,2398.6375894,10384129.326,0.0360369582,0.0471936006,0.0669596212,0.0820911858,0.0627166212,0.0778481858
LVA,2006-12-31,17,2558.1047789,9764492.0743,0.0240326427,0.0561038198,0.0260664668,0.0577373921,0.0220304668,0.0537013921
LVA,2007-01-31,17,2637.9808736,9802412.0095,0.0606739543,0.0393188645,0.0461800114,0.0255945354,0.0418520114,0.0212665354
LVA,2007-02-28,17,2759.8028605,31298122.649,-0.02092518,-0.041913263,-0.018411659,-0.039638387,-0.022248659,-0.043475387
LVA,2007-03-31,17,2708.990311,14722166.643,-0.002364768,-0.023288419,0.0022194235,-0.01869672,-0.002037576,-0.02295372
LVA,2007-04-30,16,2712.0498079,6175163.8698,-0.027326821,0.0111516291,0.0112715516,0.0467218265,0.0069235516,0.0423738265
LVA,2007-05-31,28,2921.1386887,8922289.781,3.21648e-05,0.0212103994,-0.010148368,0.017745519,-0.014194368,0.013699519
LVA,2007-06-30,30,2852.4739189,11707209.287,0.0430292537,0.0583816301,0.046659206,0.0587695966,0.042741206,0.0548515966
LVA,2007-07-31,29,2988.9388152,5824040.1773,0.0515613377,0.0472841072,0.0659248046,0.0665913486,0.0619628046,0.0626293486
LVA,2007-08-31,29,3185.8633914,9380624.7619,-0.028955983,0.0047049167,-0.035421048,-0.002925696,-0.039626048,-0.007130696
LVA,2007-09-30,30,3068.0130289,8174814.1473,0.0422128923,0.0024730719,0.0707729659,0.0276198854,0.0674259659,0.0242728854
LVA,2007-10-31,29,3291.2318331,9643825.0981,-0.043619728,-0.036454605,-0.022391118,-0.017354262,-0.025603118,-0.020566262
LVA,2007-11-30,31,3243.7590826,5446771.3397,-0.113545236,-0.086969806,-0.090285046,-0.057244788,-0.093680046,-0.060639788
LVA,2007-12-31,30,2940.5660457,10440874.929,-0.027447378,-0.017551179,-0.030228662,-0.023859201,-0.033149662,-0.026780201
LVA,2008-01-31,28,2878.141979,12358884.626,-0.046071169,-0.037032987,-0.033186185,-0.026474362,-0.035616185,-0.028904362
LVA,2008-02-29,27,2745.8951822,10326272.802,-0.011883704,-0.032658882,0.0125259445,-0.012957192,0.0112009445,-0.014282192
LVA,2008-03-31,28,2310.0040362,3995654.9633,-0.080513348,-0.092025151,-0.043304961,-0.048771453,-0.045173961,-0.050640453
LVA,2008-04-30,29,2209.2463492,5014007.4052,0.0084563397,0.0373898067,-0.007122369,0.031586345,-0.008147369,0.030561345
LVA,2008-05-31,30,2739.2141914,3140230.9351,-0.011857302,-0.030713001,-0.0220817,-0.038599557,-0.0230277,-0.039545557
LVA,2008-06-30,28,2102.0627876,2097410.1304,-0.003584873,-0.031166654,0.0072416166,-0.026632664,0.0054916166,-0.028382664
LVA,2008-07-31,26,2108.764422,1806209.9486,-0.007234169,-0.076247925,-0.016858415,-0.079794477,-0.018298415,-0.081234477
LVA,2008-08-31,26,2030.7257177,3294406.0692,-0.016277118,0.0038592563,-0.070413611,-0.050212756,-0.071695611,-0.051494756
LVA,2008-09-30,25,1899.7546363,3451089.907,-0.217611829,-0.121483276,-0.247923153,-0.149180019,-0.249453153,-0.150710019
LVA,2008-10-31,26,1432.7587172,2100633.2023,-0.03643756,-0.107936053,-0.143223511,-0.207675618,-0.144015511,-0.208467618
LVA,2008-11-30,26,1227.2687265,2593918.4973,-0.131479036,-0.055863242,-0.114685834,-0.051510692,-0.114913834,-0.051738692
LVA,2008-12-31,23,1066.9987073,3100568.8154,-0.176779472,-0.126576381,-0.10232253,-0.042418388,-0.10235153,-0.042447388
LVA,2009-01-31,24,958.4482772,1411000.1122,-0.095558814,-0.068855605,-0.15881825,-0.126096054,-0.15884125,-0.126119054
LVA,2009-02-28,23,815.47522851,602120.18139,-0.108073021,-0.077500997,-0.11527859,-0.09093229,-0.11542559,-0.09107929
LVA,2009-03-31,23,1247.9856767,625184.26801,-0.01795683,0.0199377068,-0.000869425,0.0386612099,-0.001028425,0.0385022099
LVA,2009-04-30,25,1248.365994,627602.71761,-0.029463763,0.1224598639,-0.028171395,0.1233422457,-0.028296395,0.1232172457
LVA,2009-05-31,23,1195.3734493,1559074.711,-0.097493683,0.010755278,-0.053652593,0.0630863152,-0.053669593,0.0630693152
LVA,2009-06-30,22,1129.9089427,1884960.5965,0.1625642857,0.0855484689,0.1909690558,0.1052921029,0.1908940558,0.1052171029
LVA,2009-07-31,21,894.2670169,2296179.0558,0.0781703349,0.0977648294,0.0765448591,0.1037758491,0.0764258591,0.1036568491
LVA,2009-08-31,26,945.59304846,801732.39403,0.1888790541,0.0794504365,0.1973993651,0.0854106012,0.1972833651,0.0852946012
LVA,2009-09-30,26,1117.2644655,2494292.8909,0.0574850517,0.1732858495,0.0817164962,0.2002478248,0.0816374962,0.2001688248
LVA,2009-10-31,26,1211.1116634,3073649.1598,-0.078984777,-0.100687849,-0.074224404,-0.094031162,-0.074264404,-0.094071162
LVA,2009-11-30,27,1123.8756065,2142143.862,-0.037442801,0.0341600252,-0.016518817,0.0517084995,-0.016522817,0.0517044995
LVA,2009-12-31,25,1110.5983333,1593409.2569,-0.004097143,-0.043146384,-0.024953199,-0.061033229,-0.025015199,-0.061095229
LVA,2010-01-31,25,975.32408109,1541457.9267,0.1673246625,0.1165453363,0.1673766323,0.1132540071,0.1673486323,0.1132260071
LVA,2010-02-28,24,1135.2632308,2872121.4042,-0.026713985,-0.001176496,-0.106574261,-0.075032079,-0.106584261,-0.075042079
LVA,2010-03-31,21,1009.3977947,2024191.1796,0.0332964664,0.0748466013,0.0280613754,0.0607143858,0.0279933754,0.0606463858
LVA,2010-04-30,21,1038.9856048,2135004.2372,0.1270855448,0.0885538743,0.1110276116,0.0724425993,0.1109166116,0.0723315993
LVA,2010-05-31,24,1160.6274504,3406747.3677,-0.068812849,-0.048050392,-0.139553584,-0.115680296,-0.139665584,-0.115792296
LVA,2010-06-30,26,1015.2428806,2333149.5514,0.04119146,0.0438252468,0.0369424664,0.0324183744,0.0368154664,0.0322913744
LVA,2010-07-31,24,1038.2726197,1094637.6601,0.0586122935,0.0356028955,0.1325270138,0.1034719966,0.1323850138,0.1033299966
LVA,2010-08-31,24,1144.3990128,1288757.0835,0.0712279769,0.1935242124,0.0389217188,0.1662868801,0.0387314335,0.1650318046
LVA,2010-09-30,22,1178.2312939,1695543.9489,0.0023894132,0.0320093669,0.0742806498,0.0986960811,0.0741556498,0.0985710811
LVA,2010-10-31,23,1269.4616014,2096392.8377,-0.039641192,0.0274954087,-0.020692325,0.0548382439,-0.020804325,0.0547262439
LVA,2010-11-30,26,1264.8563586,2418135.456,0.0001761427,0.1333022399,-0.058706068,0.0778965187,-0.058820068,0.0777825187
LVA,2010-12-31,26,1186.91202,2687750.6347,0.014899598,0.0028337641,0.0304927255,0.0074911365,0.0303527255,0.0073511365
LVA,2011-01-31,22,1216.3767559,2978464.137,0.0703904763,0.076579544,0.1135677989,0.1237221593,0.1135017989,0.1236561593
LVA,2011-02-28,21,1352.2396812,8309029.1274,0.0630494329,-0.018068882,0.0734661184,-0.012322267,0.0733441184,-0.012444267
LVA,2011-03-31,24,1456.6221199,12538265.726,-0.056045029,0.0179228604,-0.03869947,0.0395810916,-0.03876647,0.0395140916
LVA,2011-04-30,22,1317.0661821,2042763.497,-0.003951236,0.0330047779,0.0413634977,0.074916249,0.0413104977,0.074863249
LVA,2011-05-31,23,1373.6430911,1622958.5103,0.0017757913,-0.014311637,-0.031425862,-0.045947032,-0.031438862,-0.045960032
LVA,2011-06-30,22,1328.6130365,4626715.0015,0.0682374276,0.0111857334,0.0805385193,0.0226267189,0.0805035193,0.0225917189
LVA,2011-07-31,22,1435.9661837,1749874.3267,-0.028724837,0.0454802503,-0.038042974,0.0377213925,-0.038014974,0.0377493925
LVA,2011-08-31,22,1342.8651314,2920605.5477,-0.072411929,-0.012854763,-0.070075111,-0.007865915,-0.070158111,-0.007948915
LVA,2011-09-30,23,1251.1292475,4048701.9839,-0.044373132,0.0520113664,-0.10547587,-0.007788789,-0.106364608,-0.02550617
LVA,2011-10-31,23,1119.2996972,4068116.112,0.0135613525,0.1336271471,0.0663708021,0.1746328437,0.0663568021,0.1746188437
LVA,2011-11-30,20,1186.3278452,4182534.1592,-0.040823562,-0.109599841,-0.075887811,-0.136916915,-0.075121426,-0.130503563
LVA,2011-12-31,22,1099.6562176,2202107.2957,0.0020594377,0.0455464196,-0.035637037,0.0166797759,-0.0356997,0.0138030278
LVA,2012-01-31,21,1056.8737116,2564602.6763,0.0248854673,0.0279787146,0.0349756888,0.0262309398,0.0349776888,0.0262329398
LVA,2012-02-29,22,1095.3763524,1082346.4334,0.0400767301,-0.022877736,0.0636945297,0.0045365605,0.0636635297,0.0045055605
LVA,2012-03-31,24,1175.4935345,1766979.1839,-0.007731274,0.0728817426,-0.014858522,0.0669401738,-0.014933452,0.0649501448
LVA,2012-04-30,23,1151.8678549,3273649.3564,-0.005549375,-0.016085324,-0.008522349,-0.020369886,-0.008551349,-0.020398886
LVA,2012-05-31,24,1142.5267821,1105721.8002,-0.033097743,0.0153696307,-0.094981189,-0.032589978,-0.095046189,-0.032654978
LVA,2012-06-30,22,1029.4072415,1087753.823,-0.008746946,0.0049125073,0.0153093963,0.0094087067,0.0152873963,0.0093867067
LVA,2012-07-31,22,1042.7225485,2189925.7293,0.0211766118,0.0121507735,-0.008508041,-0.011193566,-0.008540041,-0.011225566
LVA,2012-08-31,21,990.48011814,1398798.8911,0.011007294,0.0736246774,0.0362261408,0.0981521054,0.0361761408,0.0981021054
LVA,2012-09-30,23,1030.7138571,1241099.3002,0.0028843927,0.0244224862,0.0249295655,0.0517760157,0.0248625655,0.0517090157
LVA,2012-10-31,23,1058.1253213,842844.75773,-0.019457819,0.0088187728,-0.012406884,0.0150640095,-0.012443884,0.0150270095
LVA,2012-11-30,25,1047.9221338,1649686.4614,0.0312496274,0.0446638341,0.0345180793,0.041936629,0.0344330793,0.041851629
LVA,2012-12-31,23,1081.1103315,2139487.5096,0.0115273945,-0.010799164,0.026617501,0.0069564116,0.026514501,0.0068534116
LVA,2013-01-31,22,1105.4982362,2260443.0567,0.0186173745,0.0307420456,0.0431778573,0.051592858,0.0431558573,0.051570858
LVA,2013-02-28,20,1151.0396439,2005073.9435,0.0026306593,0.0231590529,-0.035505405,-0.002727459,-0.035559405,-0.002781459
LVA,2013-03-31,22,1117.309854,1182596.7373,0.0384211697,0.0954580912,0.0187304546,0.0680649359,0.0186894546,0.0680239359
LVA,2013-04-30,25,1141.710095,2480349.2244,-0.023110562,-0.005188742,0.001539106,0.0129031627,0.001502106,0.0128661627
LVA,2013-05-31,22,1135.3179813,3292887.8781,0.0415260846,0.0966194518,0.0245228932,0.0833722933,0.0245108932,0.0833602933
LVA,2013-06-30,22,1163.159263,2571368.5209,0.0271018139,0.0094937369,0.0297041227,0.0171759482,0.0296911227,0.0171629482
LVA,2013-07-31,24,1200.8461561,2502524.2714,0.0745950724,0.0444712242,0.0951133175,0.0584246187,0.0951043175,0.0584156187
LVA,2013-08-31,24,1276.6881388,1787003.2782,-0.02199,-0.019347079,-0.026828446,-0.01955498,-0.026837446,-0.01956398
LVA,2013-09-30,25,1245.0336677,2396273.4325,-0.000414485,-0.010469737,0.0243850526,0.0051703784,0.0243770526,0.0051623784
LVA,2013-10-31,24,1269.7502501,2080430.8344,-0.022707009,-0.073133992,-0.014072873,-0.057248614,-0.014089873,-0.057265614
LVA,2013-11-30,22,1247.7593634,2491754.0694,0.0263458069,0.1260138694,0.0230669434,0.1135294701,0.0217087255,0.1018708001
LVA,2013-12-31,21,1273.8685526,4326268.1635,0.0305157561,0.0755276859,0.0441935867,0.0903004476,0.0441705867,0.0902774476
LVA,2014-01-31,23,1333.3066376,1680847.0548,0.0310357629,0.0267706972,0.0310357629,0.0267706972,0.0310237629,0.0267586972
LVA,2014-02-28,27,1385.3978119,2837910.2272,-0.016129462,0.0692106447,0.0065109686,0.0830350562,0.0064659686,0.0829900562
LVA,2014-03-31,25,1389.6415797,1187368.0405,-0.119937287,-0.113369905,-0.12149974,-0.110708509,-0.12152774,-0.110736509
LVA,2014-04-30,22,1207.4717278,4320299.6685,0.0147040606,0.0295724132,0.0200807076,0.031838613,0.0200657076,0.031823613
LVA,2014-05-31,21,1224.2987182,1164342.2249,0.0345986923,-0.019654217,0.0190163274,-0.032752485,0.0190083274,-0.032760485
LVA,2014-06-30,19,1241.3715995,1044475.4887,0.0344456637,0.0178469749,0.0380017007,0.0188145552,0.0379817007,0.0187945552
LVA,2014-07-31,19,1270.3417008,1312603.0223,-0.00302948,0.0027002805,-0.025392071,-0.012459979,-0.025405071,-0.012472979
LVA,2014-08-31,21,1213.7885538,2550230.0832,-0.026203944,-0.040675285,-0.041475319,-0.05717063,-0.041478319,-0.05717363
LVA,2014-09-30,22,1165.8268805,1496902.7772,0.0010767514,0.0966755277,-0.037728473,0.0634957918,-0.037732473,0.0634917918
LVA,2014-10-31,19,1110.5521554,962128.76933,-0.013852909,-0.067519264,-0.019546816,-0.077143241,-0.019558816,-0.077155241
LVA,2014-11-30,19,1088.8443969,2627078.8303,0.0090126512,0.0833882049,-0.000519729,0.0692742583,-0.000518729,0.0692752583
LVA,2014-12-31,21,1090.6749423,948399.61521,-0.033120594,-0.047065195,-0.05608523,-0.067479134,-0.05609023,-0.067484134
LVA,2015-01-31,20,1028.8085766,2376693.9935,0.0132892707,0.0738141849,-0.058468796,0.0019853453,-0.058531486,-0.005003862
LVA,2015-02-28,20,976.3309264,2092030.2423,0.0135854766,0.0335026925,0.0060498262,0.0295165044,0.0060708262,0.0295375044
LVA,2015-03-31,21,983.17630447,1570133.2274,0.0086164177,-0.054910564,-0.033512663,-0.095755961,-0.033504663,-0.095747961
LVA,2015-04-30,19,929.53629891,1317655.3158,0.0410655899,0.0735622036,0.0824513394,0.0995256995,0.0824223394,0.0994966995
LVA,2015-05-31,17,994.32931011,1996883.1509,0.0212418209,0.0191801826,0.0014424736,0.0161724802,0.0014474736,0.0161774802
LVA,2015-06-30,18,999.13020914,1737180.7796,-0.020276859,3.0893915683,-0.003603657,3.1142413995,-0.005471849,0.0682929032
LVA,2015-07-31,20,1003.6068914,1447731.2258,0.011067509,0.0745020111,-0.005029474,0.0593557317,-0.004992474,0.0593927317
LVA,2015-08-31,23,967.22346846,1300300.7722,-0.01454208,-0.042220247,0.0069635708,-0.019675233,0.0069365708,-0.019702233
LVA,2015-09-30,21,964.20930004,1134377.7422,0.2480656468,0.092788076,0.2424840279,0.0899202505,0.2015298856,0.0752041143
LVA,2015-10-31,17,1191.2944287,1744302.7152,0.1664145464,0.0325217463,0.1529377002,0.0229551927,0.1529647002,0.0229821927
LVA,2015-11-30,15,1369.381366,29357107.582,-0.010106632,-0.024690233,-0.052577392,-0.061582079,-0.052597392,-0.061602079
LVA,2015-12-31,16,1299.8171973,1446729.3249,0.0159721358,0.0938770938,0.0500198283,0.1227235886,0.0499168283,0.1226205886
LVA,2016-01-31,15,1361.5299908,2422403.0041,0.0204160578,-0.007728853,0.0134825141,-0.01499943,0.0134455141,-0.01503643
LVA,2016-02-29,17,868.59961454,1117083.1946,0.0029334127,0.0528856094,0.0077726997,0.0666329216,0.0075676997,0.0664279216
LVA,2016-03-31,19,883.84018242,1146526.096,-0.009722157,-0.037247171,0.0371955766,-0.01201644,0.0370055766,-0.01220644
LVA,2016-04-30,19,937.89300032,1247823.1542,0.0141955023,-0.021864995,0.0185213597,-0.010409018,0.0236771836,0.0009329658
LVA,2016-05-31,18,951.31708296,940435.44339,0.0233727015,0.0002180658,-0.003534477,-0.014202699,-0.003649477,-0.014317699
LVA,2016-06-30,19,947.9909121,1189929.8161,-0.030263864,0.0543505296,-0.032645575,0.0428118895,-0.032833575,0.0426238895
LVA,2016-07-31,18,912.83122415,850847.81614,0.0124660795,0.1770332493,0.0171710979,0.1733915396,0.0169046697,0.1675241888
LVA,2016-08-31,16,908.36583969,1050025.5169,-0.008436245,0.0302356575,-0.010279834,0.0350224457,-0.010444834,0.0348574457
LVA,2016-09-30,18,903.41534778,1949103.0513,0.0499129441,0.0090032715,0.0595992354,0.0134786756,0.0593802354,0.0132596756
LVA,2016-10-31,20,856.63142963,833767.05391,0.0084050631,0.088926174,-0.01810753,0.0631879663,-0.018527254,0.0501762789
LVA,2016-11-30,17,835.01004957,1288360.8356,0.0425516949,0.0193804595,0.0154647056,-0.004944469,0.0153553362,-0.004538352
